Acne,Dark Spots,Dry Skin,Oily Skin,Skin Redness,URL
100,25,25,75,25,https://www.amazon.in/dp/B00V4PNAI4/ref=sspa_dk_detail_0?psc=1&pd_rd_i=B00V4PNAI4&pd_rd_w=EaivG&content-id=amzn1.sym.a67825cd-bf53-4190-b32f-f5084546a8c2&pf_rd_p=a67825cd-bf53-4190-b32f-f5084546a8c2&pf_rd_r=JMHF5V4E2CHE4QD4YG40&pd_rd_wg=GwIq2&pd_rd_r=abeec2f0-93e2-42d5-b929-637c0475d901&s=luxury-beauty&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy
100,25,25,75,50,https://www.google.com/search?q=The+Derma+Co+10%25+Azelaic+Acid+Serum&rlz=1C1ONGR_enIN979IN982&oq=The+Derma+Co+10%25+Azelaic+Acid+Serum&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBBzI0NGowajSoAgCwAgA&sourceid=chrome&ie=UTF-8
100,25,25,75,75,https://www.amazon.in/dp/B09GPQ7M8R/ref=sspa_dk_detail_0?pd_rd_i=B09GPQ7M8R&pd_rd_w=EtxMK&content-id=amzn1.sym.9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_p=9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_r=J1FCD5F7FMDS6XYQSQS8&pd_rd_wg=QkzNx&pd_rd_r=1b200432-1545-48bd-8bb0-3af5f26237fc&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&th=1
100,25,25,75,100,https://www.amazon.in/Neutrogena-Free-Acne-Face-175ml/dp/B006LXDMCS
100,25,25,100,25,https://www.amazon.in/Cetaphil-Sulphate-Free-Hydrating-Niacinamide-Sensitive/dp/B01CCGW4OE?th=1
100,25,25,100,50,https://www.amazon.in/dp/B08VRQ2QP8/ref=sspa_dk_detail_4?psc=1&pd_rd_i=B08VRQ2QP8&pd_rd_w=14A4u&content-id=amzn1.sym.9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_p=9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_r=2HKY15FKWZ3GHBK72HY9&pd_rd_wg=8X1un&pd_rd_r=2dc66f05-95b2-4f32-b515-4d4f4e9569ae&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM
100,25,25,100,75,https://www.amazon.in/Cos-BAHA-Azelaic-Facial-Serum/dp/B07QM5KGDK
100,25,25,100,100,https://www.amazon.in/Bioderma-Sebium-Moussant-Purifying-Cleansing/dp/B079VPLSM2
100,25,50,25,25,https://www.amazon.in/Dr-Sheths-Neem-Salicylic-Cleanser/dp/B0B721T831
100,25,50,25,50,https://www.amazon.in/Simple-Kind-Soothing-Facial-Toner/dp/B014G4Z42O?th=1
100,25,50,25,75,https://www.amazon.in/Derma-Co-Sali-Cinamide-Anti-Acne-Niacinamide/dp/B0C3RBDLS1/ref=srd_d_vsims_d_sccl_3_4/260-4689113-2104550?pd_rd_w=7O1Lx&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=6ZF6DW6E30YYM5ZZ8QV5&pd_rd_wg=K1xFN&pd_rd_r=790ad344-0924-4388-bd6c-d2222f3d56cd&pd_rd_i=B0C3RBDLS1&psc=1
100,25,50,25,100,https://www.amazon.in/Avene-Cleanance-Expert-40-ml/dp/B00M268Z16
100,25,50,50,25,https://www.amazon.in/Plum-Green-Pore-Cleansing-Face/dp/B00OCJ5H08?th=1
100,25,50,50,50,https://www.amazon.in/Cetaphil-Cleanser-Oily-Skin-125ml/dp/B01CCGW732
100,25,50,50,75,https://www.amazon.in/Roche-Posay-Corrective-Unclogging-Imperfections-Anti-Marks/dp/B00HVV2G5S
100,25,50,50,100,https://www.amazon.sa/-/en/BIODERMA-Sensitive-Moisturising-Anti-Blemish-Acne-Prone/dp/B073ZJLKS5
100,25,50,75,25,https://www.amazon.in/ORDINARY-Niacinamide-10-Zinc-1/dp/B07D6BC4PZ
100,25,50,75,50,https://www.amazon.in/Minimalist-Arbutin-Pigmentation-Hyaluronic-Blemishes/dp/B08GGDRRQ8?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A3OQ22QWZ4ZJKQ&gPromoCode=sns_in_en_5_2023Q4&gQT=1&th=1
100,25,50,75,75,https://www.amazon.in/Kaya-Skin-Clinic-Pigmentation-Reducing/dp/B00K3TVKOS
100,25,50,75,100,http://amazon.in/Neutrogena-Repair-Dark-Spot-Corrector/dp/B00HNSSJR8
100,25,50,100,25,https://www.amazon.in/Body-Shop-Cleaning-Facial-250ml/dp/B002K8W58K
100,25,50,100,50,https://www.amazon.in/Mamaearth-Blemishes-Pigmentation-Blemish-Mulberry/dp/B07Y4ZGYL9
100,25,50,100,75,https://www.amazon.in/Derma-Co-Salicylic-Serum-Marks/dp/B08TT6DPXN?th=1
100,25,50,100,100,https://www.amazon.in/Minimalist-Niacinamide-Blemishes-Balancing-Clarifying/dp/B08F9MF314
100,25,75,25,25,https://www.amazon.in/Dr-Sheths-Clarifying-Serum-Vegan/dp/B08DNPSSZN
100,25,75,25,50,https://www.amazon.in/Fixderma-Salicylic-Treatment-Azelaic-Mandelic/dp/B0C3W3CY33
100,25,75,25,75,https://www.amazon.in/Derma-Co-Niacinamide-Serum-Marks/dp/B0957VWFBG
100,25,75,25,100,https://www.amazon.in/Biluma-Depigmenting-Skin-Lightening-Cream/dp/B01MS94F6F
100,25,75,50,25,https://www.amazon.in/Minimalist-Salicylic-Sulphate-Cleanser-Pimples/dp/B096PJMGPL?th=1
100,25,75,50,50,https://www.amazon.in/Derma-Co-Sali-Cinamide-Anti-Acne-Niacinamide/dp/B0C3RBDLS1
100,25,75,50,75,https://www.amazon.in/Dr-Sheths-Neem-Salicylic-Cleanser/dp/B0B721T831
100,25,75,50,100,https://www.amazon.in/Fixderma-Salicylic-Treatment-Azelaic-Mandelic/dp/B0C3W3CY33
100,25,75,75,25,https://www.amazon.in/Forest-Essentials-Soundarya-Radiance-Cream/dp/B00R3J53MG?th=1
100,25,75,75,50,https://www.amazon.in/Derma-Co-Niacinamide-Cream-Marks/dp/B092JF3W69
100,25,75,75,75,https://www.amazon.in/Minimalist-Niacinamide-Dullness-Hyaluronic-Sensitive/dp/B08KSGZ261
100,25,75,75,100,https://www.amazon.in/Biluma-Depigmenting-Skin-Lightening-Cream/dp/B01MS94F6F
100,25,75,100,25,https://www.amazon.in/Minimalist-Niacinamide-Blemishes-Balancing-Clarifying/dp/B08F9MF314?th=1
100,25,75,100,50,https://www.amazon.in/Niacinamide-Minimizing-Discoloration-Fragrance-Free-Parabens-Free/dp/B09ZYB8S31
100,25,75,100,75,https://www.amazon.in/Dermistry-Salicylic-Vitamin-Pimples-Blemishes/dp/B09RGW81FF
100,25,75,100,100,https://www.amazon.in/CER-V-RESURFACING-RETINOOL-SERUM-30ML/dp/B0DRSM3MKY
100,25,100,25,25,https://www.amazon.in/Ceramides-Moisturizer-Hyperpigmentation-Supports-MelaMeTM/dp/B0DH8D36BN
100,25,100,25,50,https://www.amazon.in/Conscious-Chemist%C2%AE-Moisturizer-Irritation-Inflammation/dp/B0D1Y6KCHK
100,25,100,25,75,https://www.amazon.in/Conscious-Chemist%C2%AE-Moisturizer-Irritation-Inflammation/dp/B0D1Y6KCHK
100,25,100,25,100,https://www.amazon.in/Brinton-AcMist-Moisturizing-Cream-Weight/dp/B07CG4KDGD
100,25,100,50,25,https://www.amazon.in/Neutrogena-Hydro-Boost-Water-Blue/dp/B00BQFTQW6
100,25,100,50,50,https://www.amazon.in/Derma-Co-Kojic-Pigmentation-Removal/dp/B08TQTZ3TC
100,25,100,50,75,https://www.amazon.in/Minimalist-Niacinamide-Blemishes-Balancing-Clarifying/dp/B08F9MF314?th=1
100,25,100,50,100,https://www.amazon.in/Dr-Sheths-Centella-Niacinamide-Serum/dp/B08W2D66Z5
100,25,100,75,25,https://www.amazon.com/CeraVe-Treatment-Hyaluronic-Niacinamide-Sensitive/dp/B07YLJPMC3
100,25,100,75,50,https://www.amazon.in/Roche-Posay-Corrective-Unclogging-Imperfections-Anti-Marks/dp/B00HVV2G5S
100,25,100,75,75,https://www.amazon.in/ORDINARY-Niacinamide-10-Zinc-1/dp/B07D6BC4PZ
100,25,100,75,100,https://www.amazon.in/Roche-Posay-Corrective-Unclogging-Imperfections-Anti-Marks/dp/B00HVV2G5S
100,25,100,100,25,https://www.amazon.com/CeraVe-Treatment-Hyaluronic-Niacinamide-Sensitive/dp/B07YLJPMC3
100,25,100,100,50,https://www.amazon.in/ORDINARY-Niacinamide-10-Zinc-1/dp/B07D6BC4PZ
100,25,100,100,75,https://www.amazon.in/Azelaic-Licorice-Salicylic-Oil-Free-Brightening/dp/B00V4PNAI4
100,25,100,100,100,https://www.amazon.in/Ordinary-Azelaic-Acid-Suspension-30ml/dp/B06WD5J8KY
100,50,25,25,25,https://www.amazon.in/CeraVe-Hydrating-Cleanser-Normal-Skin/dp/B0D37HZG5C
100,50,25,25,50,https://www.amazon.com/Glycolic-Vitamin-Discoloration-Corrector-Brighten/dp/B005IXGA6C
100,50,25,25,75,https://www.amazon.in/Ordinary-Azelaic-Acid-Suspension-30ml/dp/B06WD5J8KY
100,50,25,25,100,https://www.amazon.in/Azelaic-Licorice-Salicylic-Oil-Free-Brightening/dp/B00V4PNAI4
100,50,25,50,25,https://www.amazon.in/Neutrogena-Hydro-Boost-Water-Blue/dp/B00BQFTQW6
100,50,25,50,50,https://www.amazon.in/Derma-Co-Kojic-Pigmentation-Removal/dp/B08TQTZ3TC
100,50,25,50,75,https://www.amazon.in/COSRX-Moisturizer-Sensitive-Parabens-Phthalates/dp/B01LEJ5MSK
100,50,25,50,100,https://www.amazon.in/Avene-Antirougeurs-fort-30-ml/dp/B005EZSUJY
100,50,25,75,25,https://www.amazon.in/Roche-Posay-Corrective-Unclogging-Imperfections-Anti-Marks/dp/B00HVV2G5S
100,50,25,75,50,https://www.amazon.in/Bioderma-Sensibio-Crealine-Solution-Sensitive/dp/B002XZLAWM?th=1
100,50,25,75,75,https://www.amazon.in/Minimalist-Niacinamide-Blemishes-Balancing-Clarifying/dp/B08F9MF314
100,50,25,75,100,https://www.amazon.in/Dr-Sheths-Niacinamide-Moisturizing-Lightweight/dp/B0DLW7T8Z7?th=1
100,50,25,100,25,https://www.amazon.in/Derma-Co-Salicylic-Serum-Marks/dp/B08TT6DPXN
100,50,25,100,50,https://www.amazon.in/Plum-Moisturizer-Fragrance-Niacinamide-Hyaluronic/dp/B08ZL8YM1B
100,50,25,100,75,https://www.amazon.in/Cos-BAHA-Azelaic-Facial-Serum/dp/B07QM5KGDK
100,50,25,100,100,https://www.amazon.in/Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads-Lines-1-1oz/dp/B07C5SS6YD?th=1
100,50,50,25,25,https://www.amazon.in/CeraVe-Moisturizers-Moisturizing-Cream-Very/dp/B07CH8F17Q
100,50,50,25,50,https://www.amazon.in/Aveeno-Daily-Moisturizing-Lotion-Normal/dp/B0105LFXJ6?th=1
100,50,50,25,75,https://www.amazon.in/Bioderma-Atoderm-Intensive-Ultra-Soothing-Balm/dp/B0161ZC4WY?th=1
100,50,50,25,100,https://www.amazon.in/Roche-Posay-Toleriane-Double-Moisturizer-Sensitive/dp/B01N9SPQHQ
100,50,50,50,25,https://www.amazon.in/Neutrogena-Hydro-Boost-Water-Blue/dp/B00BQFTQW6
100,50,50,50,50,https://www.amazon.in/CeraVe-Hydrating-Cleanser-Normal-Skin/dp/B0D37HZG5C
100,50,50,50,75,https://www.amazon.in/dp/B09FTKLD5G/ref=sspa_dk_detail_1?psc=1&pd_rd_i=B09FTKLD5G&pd_rd_w=LimNU&content-id=amzn1.sym.9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_p=9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_r=SK3BXT7A6Z4WCQF9SK2E&pd_rd_wg=tweqK&pd_rd_r=341f3efc-fec6-4c41-8331-1c0d15f8f29e&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM
100,50,50,50,100,https://www.amazon.in/Avene-Antirougeurs-fort-30-ml/dp/B005EZSUJY
100,50,50,75,25,https://www.amazon.in/dp/B09NGMRL51/ref=sspa_dk_detail_0?pd_rd_i=B09NGMRL51&pd_rd_w=pQlrE&content-id=amzn1.sym.9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_p=9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_r=TVM2WGJQ6FAMZHM5R0J1&pd_rd_wg=NvQeG&pd_rd_r=84a896b3-93b6-4533-bc9b-6ac2c166b6a2&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&th=1
100,50,50,75,50,https://www.amazon.in/dp/B089MK9YT9/ref=sspa_dk_detail_0?psc=1&pd_rd_i=B089MK9YT9&pd_rd_w=IKKuI&content-id=amzn1.sym.9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_p=9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_r=J2HHZW02W92XB7X74XHV&pd_rd_wg=LfCga&pd_rd_r=3c38481b-4086-419e-9d4a-87031f4e6f39&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM
100,50,50,75,75,https://www.amazon.in/ROCHE-POSAY-Effaclar-Creme-40/dp/B0043D0YPQ
100,50,50,75,100,https://www.amazon.in/Albizzia-Reversal-Niacinamide-Hyaluronic-Tightening/dp/B0CZL4SM7Q/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.BsgxINvaGqmRBF5LVcL5fLJnlrvvMQNbDM4CjyeWDFzat9OL0NMAs3nsObQqbZ-v1Hr4-BfF7RjRp3z_tb5OR5PUboz5rWgKaTgSe22oJWsF-zp1aDBs8Wdyn4zk6kLVpO7IGAuoe_YnO9HG6Jkk1SpdqCNIf_urzdQMRYaDogSkEHRuROlTvU_pPI1a5tGjG3LyqJtksnhrn-eqYiGcuQ3MzIkCrnr__fZl7VM0C3I8cJGrR5OgASHjOfucekKZC3GEpevfwm7HVqfyuWqUmUXrroCda1Cp3qvDRJl3vB8.9v9A-iikVruJIJE6Mn9XZnQUWRh2riww6Pj2OZcxWp0&dib_tag=se&keywords=the+ordinary+plant+derived+squalane&nsdOptOutParam=true&qid=1740390171&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
100,50,50,100,25,https://www.amazon.in/Bioderma-Sensibio-Defensive-Active-Anti-Pollution/dp/B0BFWBLGTB
100,50,50,100,50,https://www.amazon.in/Eucerin-Redness-Relief-Soothing-Night/dp/B0013L3XMM
100,50,50,100,75,https://www.amazon.in/dp/B000LQUA6M/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B000LQUA6M&pd_rd_w=Mm2l3&content-id=amzn1.sym.9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_p=9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_r=602YXY6R2EM17XFTEBWJ&pd_rd_wg=lbVYM&pd_rd_r=d4885f15-9bbd-4f2c-bf9e-0b5d952203f2&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM
100,50,50,100,100,https://www.amazon.in/Ordinary-Caffeine-Solution-Egcg-30ml/dp/B01MUZVE1C
100,50,75,25,25,https://www.amazon.in/dp/B00V4PNAI4/ref=sspa_dk_detail_0?psc=1&pd_rd_i=B00V4PNAI4&pd_rd_w=EaivG&content-id=amzn1.sym.a67825cd-bf53-4190-b32f-f5084546a8c2&pf_rd_p=a67825cd-bf53-4190-b32f-f5084546a8c2&pf_rd_r=JMHF5V4E2CHE4QD4YG40&pd_rd_wg=GwIq2&pd_rd_r=abeec2f0-93e2-42d5-b929-637c0475d901&s=luxury-beauty&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy
100,50,75,25,50,https://www.google.com/search?q=The+Derma+Co+10%25+Azelaic+Acid+Serum&rlz=1C1ONGR_enIN979IN982&oq=The+Derma+Co+10%25+Azelaic+Acid+Serum&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBBzI0NGowajSoAgCwAgA&sourceid=chrome&ie=UTF-8
100,50,75,25,75,https://www.amazon.in/dp/B09GPQ7M8R/ref=sspa_dk_detail_0?pd_rd_i=B09GPQ7M8R&pd_rd_w=EtxMK&content-id=amzn1.sym.9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_p=9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_r=J1FCD5F7FMDS6XYQSQS8&pd_rd_wg=QkzNx&pd_rd_r=1b200432-1545-48bd-8bb0-3af5f26237fc&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&th=1
100,50,75,25,100,https://www.amazon.in/Neutrogena-Free-Acne-Face-175ml/dp/B006LXDMCS
100,50,75,50,25,https://www.amazon.in/Cetaphil-Sulphate-Free-Hydrating-Niacinamide-Sensitive/dp/B01CCGW4OE?th=1
100,50,75,50,50,https://www.amazon.in/dp/B08VRQ2QP8/ref=sspa_dk_detail_4?psc=1&pd_rd_i=B08VRQ2QP8&pd_rd_w=14A4u&content-id=amzn1.sym.9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_p=9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_r=2HKY15FKWZ3GHBK72HY9&pd_rd_wg=8X1un&pd_rd_r=2dc66f05-95b2-4f32-b515-4d4f4e9569ae&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM
100,50,75,50,75,https://www.amazon.in/Cos-BAHA-Azelaic-Facial-Serum/dp/B07QM5KGDK
100,50,75,50,100,https://www.amazon.in/Bioderma-Sebium-Moussant-Purifying-Cleansing/dp/B079VPLSM2
100,50,75,75,25,https://www.amazon.in/Dr-Sheths-Neem-Salicylic-Cleanser/dp/B0B721T831
100,50,75,75,50,https://www.amazon.in/Simple-Kind-Soothing-Facial-Toner/dp/B014G4Z42O?th=1
100,50,75,75,75,https://www.amazon.in/Derma-Co-Sali-Cinamide-Anti-Acne-Niacinamide/dp/B0C3RBDLS1/ref=srd_d_vsims_d_sccl_3_4/260-4689113-2104550?pd_rd_w=7O1Lx&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=6ZF6DW6E30YYM5ZZ8QV5&pd_rd_wg=K1xFN&pd_rd_r=790ad344-0924-4388-bd6c-d2222f3d56cd&pd_rd_i=B0C3RBDLS1&psc=1
100,50,75,75,100,https://www.amazon.in/Avene-Cleanance-Expert-40-ml/dp/B00M268Z16
100,50,75,100,25,https://www.amazon.in/Plum-Green-Pore-Cleansing-Face/dp/B00OCJ5H08?th=1
100,50,75,100,50,https://www.amazon.in/Cetaphil-Cleanser-Oily-Skin-125ml/dp/B01CCGW732
100,50,75,100,75,https://www.amazon.in/Roche-Posay-Corrective-Unclogging-Imperfections-Anti-Marks/dp/B00HVV2G5S
100,50,75,100,100,https://www.amazon.sa/-/en/BIODERMA-Sensitive-Moisturising-Anti-Blemish-Acne-Prone/dp/B073ZJLKS5
100,50,100,25,25,https://www.amazon.in/ORDINARY-Niacinamide-10-Zinc-1/dp/B07D6BC4PZ
100,50,100,25,50,https://www.amazon.in/Minimalist-Arbutin-Pigmentation-Hyaluronic-Blemishes/dp/B08GGDRRQ8?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A3OQ22QWZ4ZJKQ&gPromoCode=sns_in_en_5_2023Q4&gQT=1&th=1
100,50,100,25,75,https://www.amazon.in/Kaya-Skin-Clinic-Pigmentation-Reducing/dp/B00K3TVKOS
100,50,100,25,100,http://amazon.in/Neutrogena-Repair-Dark-Spot-Corrector/dp/B00HNSSJR8
100,50,100,50,25,https://www.amazon.in/Body-Shop-Cleaning-Facial-250ml/dp/B002K8W58K
100,50,100,50,50,https://www.amazon.in/Mamaearth-Blemishes-Pigmentation-Blemish-Mulberry/dp/B07Y4ZGYL9
100,50,100,50,75,https://www.amazon.in/Derma-Co-Salicylic-Serum-Marks/dp/B08TT6DPXN?th=1
100,50,100,50,100,https://www.amazon.in/Minimalist-Niacinamide-Blemishes-Balancing-Clarifying/dp/B08F9MF314
100,50,100,75,25,https://www.amazon.in/Dr-Sheths-Clarifying-Serum-Vegan/dp/B08DNPSSZN
100,50,100,75,50,https://www.amazon.in/Fixderma-Salicylic-Treatment-Azelaic-Mandelic/dp/B0C3W3CY33
100,50,100,75,75,https://www.amazon.in/Derma-Co-Niacinamide-Serum-Marks/dp/B0957VWFBG
100,50,100,75,100,https://www.amazon.in/Biluma-Depigmenting-Skin-Lightening-Cream/dp/B01MS94F6F
100,50,100,100,25,https://www.amazon.in/Minimalist-Salicylic-Sulphate-Cleanser-Pimples/dp/B096PJMGPL?th=1
100,50,100,100,50,https://www.amazon.in/Derma-Co-Sali-Cinamide-Anti-Acne-Niacinamide/dp/B0C3RBDLS1
100,50,100,100,75,https://www.amazon.in/Dr-Sheths-Neem-Salicylic-Cleanser/dp/B0B721T831
100,50,100,100,100,https://www.amazon.in/Fixderma-Salicylic-Treatment-Azelaic-Mandelic/dp/B0C3W3CY33
100,75,25,25,25,https://www.amazon.in/Forest-Essentials-Soundarya-Radiance-Cream/dp/B00R3J53MG?th=1
100,75,25,25,50,https://www.amazon.in/Derma-Co-Niacinamide-Cream-Marks/dp/B092JF3W69
100,75,25,25,75,https://www.amazon.in/Minimalist-Niacinamide-Dullness-Hyaluronic-Sensitive/dp/B08KSGZ261
100,75,25,25,100,https://www.amazon.in/Biluma-Depigmenting-Skin-Lightening-Cream/dp/B01MS94F6F
100,75,25,50,25,https://www.amazon.in/Minimalist-Niacinamide-Blemishes-Balancing-Clarifying/dp/B08F9MF314?th=1
100,75,25,50,50,https://www.amazon.in/Niacinamide-Minimizing-Discoloration-Fragrance-Free-Parabens-Free/dp/B09ZYB8S31
100,75,25,50,75,https://www.amazon.in/Dermistry-Salicylic-Vitamin-Pimples-Blemishes/dp/B09RGW81FF
100,75,25,50,100,https://www.amazon.in/CER-V-RESURFACING-RETINOOL-SERUM-30ML/dp/B0DRSM3MKY
100,75,25,75,25,https://www.amazon.in/Ceramides-Moisturizer-Hyperpigmentation-Supports-MelaMeTM/dp/B0DH8D36BN
100,75,25,75,50,https://www.amazon.in/Conscious-Chemist%C2%AE-Moisturizer-Irritation-Inflammation/dp/B0D1Y6KCHK
100,75,25,75,75,https://www.amazon.in/Conscious-Chemist%C2%AE-Moisturizer-Irritation-Inflammation/dp/B0D1Y6KCHK
100,75,25,75,100,https://www.amazon.in/Brinton-AcMist-Moisturizing-Cream-Weight/dp/B07CG4KDGD
100,75,25,100,25,https://www.amazon.in/Neutrogena-Hydro-Boost-Water-Blue/dp/B00BQFTQW6
100,75,25,100,50,https://www.amazon.in/Derma-Co-Kojic-Pigmentation-Removal/dp/B08TQTZ3TC
100,75,25,100,75,https://www.amazon.in/Minimalist-Niacinamide-Blemishes-Balancing-Clarifying/dp/B08F9MF314?th=1
100,75,25,100,100,https://www.amazon.in/Dr-Sheths-Centella-Niacinamide-Serum/dp/B08W2D66Z5
100,75,50,25,25,https://www.amazon.com/CeraVe-Treatment-Hyaluronic-Niacinamide-Sensitive/dp/B07YLJPMC3
100,75,50,25,50,https://www.amazon.in/Roche-Posay-Corrective-Unclogging-Imperfections-Anti-Marks/dp/B00HVV2G5S
100,75,50,25,75,https://www.amazon.in/ORDINARY-Niacinamide-10-Zinc-1/dp/B07D6BC4PZ
100,75,50,25,100,https://www.amazon.in/Roche-Posay-Corrective-Unclogging-Imperfections-Anti-Marks/dp/B00HVV2G5S
100,75,50,50,25,https://www.amazon.com/CeraVe-Treatment-Hyaluronic-Niacinamide-Sensitive/dp/B07YLJPMC3
100,75,50,50,50,https://www.amazon.in/ORDINARY-Niacinamide-10-Zinc-1/dp/B07D6BC4PZ
100,75,50,50,75,https://www.amazon.in/Azelaic-Licorice-Salicylic-Oil-Free-Brightening/dp/B00V4PNAI4
100,75,50,50,100,https://www.amazon.in/Ordinary-Azelaic-Acid-Suspension-30ml/dp/B06WD5J8KY
100,75,50,75,25,https://www.amazon.in/CeraVe-Hydrating-Cleanser-Normal-Skin/dp/B0D37HZG5C
100,75,50,75,50,https://www.amazon.com/Glycolic-Vitamin-Discoloration-Corrector-Brighten/dp/B005IXGA6C
100,75,50,75,75,https://www.amazon.in/Ordinary-Azelaic-Acid-Suspension-30ml/dp/B06WD5J8KY
100,75,50,75,100,https://www.amazon.in/Azelaic-Licorice-Salicylic-Oil-Free-Brightening/dp/B00V4PNAI4
100,75,50,100,25,https://www.amazon.in/Neutrogena-Hydro-Boost-Water-Blue/dp/B00BQFTQW6
100,75,50,100,50,https://www.amazon.in/Derma-Co-Kojic-Pigmentation-Removal/dp/B08TQTZ3TC
100,75,50,100,75,https://www.amazon.in/COSRX-Moisturizer-Sensitive-Parabens-Phthalates/dp/B01LEJ5MSK
100,75,50,100,100,https://www.amazon.in/Avene-Antirougeurs-fort-30-ml/dp/B005EZSUJY
100,75,75,25,25,https://www.amazon.in/Roche-Posay-Corrective-Unclogging-Imperfections-Anti-Marks/dp/B00HVV2G5S
100,75,75,25,50,https://www.amazon.in/Bioderma-Sensibio-Crealine-Solution-Sensitive/dp/B002XZLAWM?th=1
100,75,75,25,75,https://www.amazon.in/Minimalist-Niacinamide-Blemishes-Balancing-Clarifying/dp/B08F9MF314
100,75,75,25,100,https://www.amazon.in/Dr-Sheths-Niacinamide-Moisturizing-Lightweight/dp/B0DLW7T8Z7?th=1
100,75,75,50,25,https://www.amazon.in/Derma-Co-Salicylic-Serum-Marks/dp/B08TT6DPXN
100,75,75,50,50,https://www.amazon.in/Plum-Moisturizer-Fragrance-Niacinamide-Hyaluronic/dp/B08ZL8YM1B
100,75,75,50,75,https://www.amazon.in/Cos-BAHA-Azelaic-Facial-Serum/dp/B07QM5KGDK
100,75,75,50,100,https://www.amazon.in/Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads-Lines-1-1oz/dp/B07C5SS6YD?th=1
100,75,75,75,25,https://www.amazon.in/CeraVe-Moisturizers-Moisturizing-Cream-Very/dp/B07CH8F17Q
100,75,75,75,50,https://www.amazon.in/Aveeno-Daily-Moisturizing-Lotion-Normal/dp/B0105LFXJ6?th=1
100,75,75,75,75,https://www.amazon.in/Bioderma-Atoderm-Intensive-Ultra-Soothing-Balm/dp/B0161ZC4WY?th=1
100,75,75,75,100,https://www.amazon.in/Roche-Posay-Toleriane-Double-Moisturizer-Sensitive/dp/B01N9SPQHQ
100,75,75,100,25,https://www.amazon.in/Neutrogena-Hydro-Boost-Water-Blue/dp/B00BQFTQW6
100,75,75,100,50,https://www.amazon.in/CeraVe-Hydrating-Cleanser-Normal-Skin/dp/B0D37HZG5C
100,75,75,100,75,https://www.amazon.in/dp/B09FTKLD5G/ref=sspa_dk_detail_1?psc=1&pd_rd_i=B09FTKLD5G&pd_rd_w=LimNU&content-id=amzn1.sym.9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_p=9f1cb690-f0b7-44de-b6ff-1bad1e37d3f0&pf_rd_r=SK3BXT7A6Z4WCQF9SK2E&pd_rd_wg=tweqK&pd_rd_r=341f3efc-fec6-4c41-8331-1c0d15f8f29e&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM
